name of the body,position x,position y,position z
uranus,-14.8601,11.0077,0.233258
neptune,21.6304,20.5772,-0.920944
sun,0.0059097,0.00262403,-0.000215011
jupiter,3.47497,-3.72025,-0.0622291
saturn,-4.64923,-8.87114,0.338825
uranus,-14.8687,10.9955,0.233325
neptune,21.6225,20.5856,-0.920934
sun,0.00588689,0.00260756,-0.000214368
jupiter,3.49463,-3.70007,-0.0627531
saturn,-4.63233,-8.88059,0.338315
uranus,-14.8773,10.9834,0.233391
neptune,21.6145,20.594,-0.920924
sun,0.00586416,0.00259097,-0.000213727
jupiter,3.51418,-3.67978,-0.0632752
saturn,-4.61541,-8.89001,0.337804
uranus,-14.8859,10.9712,0.233458
neptune,21.6066,20.6024,-0.920914
sun,0.00584154,0.00257427,-0.000213087
jupiter,3.53363,-3.65937,-0.0637953
saturn,-4.59847,-8.89939,0.337291
uranus,-14.8945,10.959,0.233524
neptune,21.5986,20.6108,-0.920903
sun,0.00581901,0.00255746,-0.000212449
jupiter,3.55297,-3.63886,-0.0643136
saturn,-4.58151,-8.90873,0.336777
uranus,-14.9031,10.9468,0.23359
neptune,21.5907,20.6192,-0.920893
sun,0.00579657,0.00254053,-0.000211812
jupiter,3.57221,-3.61824,-0.06483
saturn,-4.56454,-8.91804,0.336262
uranus,-14.9117,10.9347,0.233656
neptune,21.5827,20.6276,-0.920883
sun,0.00577423,0.00252349,-0.000211177
jupiter,3.59134,-3.59751,-0.0653444
saturn,-4.54755,-8.92732,0.335745
uranus,-14.9202,10.9225,0.233722
neptune,21.5747,20.636,-0.920872
sun,0.00575199,0.00250633,-0.000210543
jupiter,3.61036,-3.57667,-0.0658569
saturn,-4.53054,-8.93656,0.335227
uranus,-14.9288,10.9103,0.233788
neptune,21.5668,20.6444,-0.920861
sun,0.00572985,0.00248906,-0.00020991
jupiter,3.62927,-3.55572,-0.0663673
saturn,-4.51351,-8.94577,0.334708
uranus,-14.9373,10.8981,0.233854
neptune,21.5588,20.6528,-0.92085
sun,0.00570781,0.00247168,-0.00020928
jupiter,3.64807,-3.53466,-0.0668758
saturn,-4.49646,-8.95494,0.334188
uranus,-14.9459,10.8858,0.233919
neptune,21.5508,20.6611,-0.920839
sun,0.00568587,0.00245419,-0.00020865
jupiter,3.66677,-3.5135,-0.0673823
saturn,-4.4794,-8.96407,0.333666
uranus,-14.9544,10.8736,0.233985
neptune,21.5429,20.6695,-0.920828
sun,0.00566402,0.00243659,-0.000208022
jupiter,3.68535,-3.49223,-0.0678867
saturn,-4.46232,-8.97317,0.333143
uranus,-14.9629,10.8614,0.23405
neptune,21.5349,20.6779,-0.920817
sun,0.00564228,0.00241888,-0.000207396
jupiter,3.70382,-3.47086,-0.0683891
saturn,-4.44522,-8.98224,0.332618
uranus,-14.9714,10.8492,0.234115
neptune,21.5269,20.6862,-0.920805
sun,0.00562064,0.00240106,-0.000206772
jupiter,3.72218,-3.44938,-0.0688895
saturn,-4.42811,-8.99127,0.332092
uranus,-14.9799,10.8369,0.23418
neptune,21.5189,20.6946,-0.920793
sun,0.0055991,0.00238313,-0.000206149
jupiter,3.74043,-3.4278,-0.0693877
saturn,-4.41097,-9.00027,0.331565
uranus,-14.9884,10.8247,0.234244
neptune,21.5109,20.703,-0.920782
sun,0.00557767,0.00236509,-0.000205527
jupiter,3.75856,-3.40611,-0.0698839
saturn,-4.39382,-9.00923,0.331037
uranus,-14.9969,10.8124,0.234309
neptune,21.5029,20.7113,-0.92077
sun,0.00555634,0.00234694,-0.000204908
jupiter,3.77658,-3.38432,-0.0703779
saturn,-4.37665,-9.01815,0.330507
uranus,-15.0053,10.8002,0.234374
neptune,21.495,20.7197,-0.920758
sun,0.00553511,0.00232868,-0.00020429
jupiter,3.79449,-3.36243,-0.0708699
saturn,-4.35947,-9.02704,0.329976
uranus,-15.0138,10.7879,0.234438
neptune,21.487,20.728,-0.920746
sun,0.00551398,0.00231032,-0.000203673
jupiter,3.81228,-3.34044,-0.0713597
saturn,-4.34227,-9.03589,0.329444
uranus,-15.0223,10.7756,0.234502
neptune,21.479,20.7364,-0.920733
sun,0.00549296,0.00229185,-0.000203059
jupiter,3.82995,-3.31834,-0.0718473
saturn,-4.32505,-9.04471,0.328911
uranus,-15.0307,10.7633,0.234566
neptune,21.471,20.7447,-0.920721
sun,0.00547205,0.00227327,-0.000202446
jupiter,3.84751,-3.29614,-0.0723327
saturn,-4.30781,-9.0535,0.328376
uranus,-15.0391,10.7511,0.23463
neptune,21.4629,20.7531,-0.920708
sun,0.00545125,0.00225459,-0.000201834
jupiter,3.86496,-3.27385,-0.072816
saturn,-4.29056,-9.06224,0.32784
uranus,-15.0475,10.7388,0.234694
neptune,21.4549,20.7614,-0.920696
sun,0.00543055,0.00223581,-0.000201225
jupiter,3.88228,-3.25145,-0.073297
saturn,-4.27329,-9.07096,0.327302
uranus,-15.056,10.7265,0.234757
neptune,21.4469,20.7698,-0.920683
sun,0.00540996,0.00221692,-0.000200617
jupiter,3.89949,-3.22896,-0.0737758
saturn,-4.25601,-9.07963,0.326764
uranus,-15.0644,10.7141,0.234821
neptune,21.4389,20.7781,-0.92067
sun,0.00538947,0.00219792,-0.000200011
jupiter,3.91658,-3.20636,-0.0742524
saturn,-4.2387,-9.08828,0.326224
uranus,-15.0728,10.7018,0.234884
neptune,21.4309,20.7864,-0.920657
sun,0.0053691,0.00217883,-0.000199407
jupiter,3.93355,-3.18367,-0.0747267
saturn,-4.22138,-9.09688,0.325683
uranus,-15.0811,10.6895,0.234947
neptune,21.4229,20.7948,-0.920644
sun,0.00534883,0.00215963,-0.000198805
jupiter,3.9504,-3.16088,-0.0751988
saturn,-4.20405,-9.10545,0.32514
uranus,-15.0895,10.6772,0.23501
neptune,21.4148,20.8031,-0.92063
sun,0.00532868,0.00214033,-0.000198204
jupiter,3.96713,-3.13799,-0.0756685
saturn,-4.18669,-9.11399,0.324596
uranus,-15.0979,10.6649,0.235073
neptune,21.4068,20.8114,-0.920617
sun,0.00530863,0.00212092,-0.000197606
jupiter,3.98373,-3.11501,-0.076136
saturn,-4.16933,-9.12249,0.324051
uranus,-15.1062,10.6525,0.235136
neptune,21.3988,20.8197,-0.920603
sun,0.0052887,0.00210142,-0.000197009
jupiter,4.00022,-3.09194,-0.0766011
saturn,-4.15194,-9.13095,0.323505
uranus,-15.1146,10.6402,0.235198
neptune,21.3907,20.828,-0.920589
sun,0.00526888,0.00208182,-0.000196414
jupiter,4.01659,-3.06877,-0.0770639
saturn,-4.13454,-9.13938,0.322958
uranus,-15.1229,10.6278,0.235261
neptune,21.3827,20.8364,-0.920575
sun,0.00524917,0.00206212,-0.000195821
jupiter,4.03283,-3.0455,-0.0775243
saturn,-4.11712,-9.14777,0.322409
uranus,-15.1313,10.6154,0.235323
neptune,21.3747,20.8447,-0.920561
sun,0.00522957,0.00204231,-0.000195229
jupiter,4.04895,-3.02214,-0.0779824
saturn,-4.09969,-9.15613,0.321859
uranus,-15.1396,10.6031,0.235385
neptune,21.3666,20.853,-0.920547
sun,0.00521009,0.00202241,-0.00019464
jupiter,4.06494,-2.99869,-0.0784381
saturn,-4.08224,-9.16445,0.321307
uranus,-15.1479,10.5907,0.235447
neptune,21.3586,20.8613,-0.920533
sun,0.00519072,0.00200242,-0.000194053
jupiter,4.08081,-2.97515,-0.0788914
saturn,-4.06477,-9.17273,0.320755
uranus,-15.1562,10.5783,0.235509
neptune,21.3505,20.8696,-0.920518
sun,0.00517147,0.00198232,-0.000193468
jupiter,4.09655,-2.95151,-0.0793422
saturn,-4.04729,-9.18098,0.320201
uranus,-15.1645,10.5659,0.23557
neptune,21.3425,20.8779,-0.920504
sun,0.00515233,0.00196213,-0.000192884
jupiter,4.11217,-2.92779,-0.0797907
saturn,-4.02979,-9.1892,0.319646
uranus,-15.1727,10.5535,0.235632
neptune,21.3344,20.8862,-0.920489
sun,0.00513331,0.00194185,-0.000192303
jupiter,4.12767,-2.90397,-0.0802367
saturn,-4.01228,-9.19738,0.31909
uranus,-15.181,10.5411,0.235693
neptune,21.3263,20.8945,-0.920474
sun,0.0051144,0.00192146,-0.000191723
jupiter,4.14303,-2.88007,-0.0806802
saturn,-3.99475,-9.20552,0.318532
uranus,-15.1893,10.5287,0.235755
neptune,21.3183,20.9027,-0.920459
sun,0.00509561,0.00190099,-0.000191146
jupiter,4.15827,-2.85607,-0.0811212
saturn,-3.97721,-9.21362,0.317973
uranus,-15.1975,10.5163,0.235816
neptune,21.3102,20.911,-0.920444
sun,0.00507694,0.00188042,-0.00019057
jupiter,4.17338,-2.83199,-0.0815598
saturn,-3.95965,-9.22169,0.317413
uranus,-15.2058,10.5039,0.235877
neptune,21.3021,20.9193,-0.920428
sun,0.00505839,0.00185975,-0.000189997
jupiter,4.18836,-2.80782,-0.0819959
saturn,-3.94207,-9.22973,0.316852
uranus,-15.214,10.4915,0.235937
neptune,21.2941,20.9276,-0.920413
sun,0.00503995,0.001839,-0.000189426
jupiter,4.20322,-2.78357,-0.0824294
saturn,-3.92448,-9.23773,0.316289
uranus,-15.2222,10.479,0.235998
neptune,21.286,20.9359,-0.920397
sun,0.00502164,0.00181815,-0.000188857
jupiter,4.21794,-2.75922,-0.0828604
saturn,-3.90688,-9.24569,0.315726
uranus,-15.2304,10.4666,0.236059
neptune,21.2779,20.9441,-0.920382
sun,0.00500344,0.00179721,-0.000188289
jupiter,4.23253,-2.7348,-0.0832888
saturn,-3.88925,-9.25362,0.315161
uranus,-15.2387,10.4542,0.236119
neptune,21.2698,20.9524,-0.920366
sun,0.00498536,0.00177618,-0.000187724
jupiter,4.247,-2.71029,-0.0837147
saturn,-3.87162,-9.26151,0.314594
uranus,-15.2468,10.4417,0.236179
neptune,21.2618,20.9607,-0.92035
sun,0.00496741,0.00175506,-0.000187161
jupiter,4.26133,-2.68569,-0.0841379
saturn,-3.85397,-9.26936,0.314027
uranus,-15.255,10.4292,0.236239
neptune,21.2537,20.9689,-0.920334
sun,0.00494957,0.00173385,-0.000186601
jupiter,4.27553,-2.66101,-0.0845586
saturn,-3.8363,-9.27718,0.313458
uranus,-15.2632,10.4168,0.236299
neptune,21.2456,20.9772,-0.920318
sun,0.00493186,0.00171256,-0.000186042
jupiter,4.2896,-2.63625,-0.0849767
saturn,-3.81862,-9.28496,0.312888
uranus,-15.2714,10.4043,0.236359
neptune,21.2375,20.9855,-0.920301
sun,0.00491427,0.00169117,-0.000185486
jupiter,4.30353,-2.61141,-0.0853922
saturn,-3.80092,-9.29271,0.312317
uranus,-15.2795,10.3918,0.236418
neptune,21.2294,20.9937,-0.920285
sun,0.0048968,0.0016697,-0.000184931
jupiter,4.31733,-2.58649,-0.085805
saturn,-3.78321,-9.30042,0.311745
uranus,-15.2877,10.3793,0.236478
neptune,21.2213,21.002,-0.920268
sun,0.00487945,0.00164814,-0.000184379
jupiter,4.331,-2.56148,-0.0862151
saturn,-3.76548,-9.30809,0.311171
uranus,-15.2958,10.3668,0.236537
neptune,21.2132,21.0102,-0.920251
sun,0.00486223,0.00162649,-0.000183829
jupiter,4.34453,-2.5364,-0.0866226
saturn,-3.74774,-9.31573,0.310597
uranus,-15.3039,10.3543,0.236596
neptune,21.2051,21.0185,-0.920234
sun,0.00484514,0.00160476,-0.000183282
jupiter,4.35793,-2.51124,-0.0870274
saturn,-3.72999,-9.32333,0.310021
uranus,-15.3121,10.3418,0.236655
neptune,21.197,21.0267,-0.920217
sun,0.00482816,0.00158295,-0.000182736
jupiter,4.3712,-2.486,-0.0874295
saturn,-3.71222,-9.33089,0.309443
uranus,-15.3202,10.3293,0.236714
neptune,21.1888,21.0349,-0.9202
sun,0.00481132,0.00156105,-0.000182193
jupiter,4.38432,-2.46068,-0.0878288
saturn,-3.69443,-9.33842,0.308865
uranus,-15.3283,10.3168,0.236773
neptune,21.1807,21.0432,-0.920183
sun,0.00479459,0.00153907,-0.000181652
jupiter,4.39732,-2.43528,-0.0882255
saturn,-3.67663,-9.34591,0.308285
uranus,-15.3364,10.3043,0.236831
neptune,21.1726,21.0514,-0.920165
sun,0.004778,0.001517,-0.000181113
jupiter,4.41017,-2.40981,-0.0886194
saturn,-3.65882,-9.35337,0.307705
uranus,-15.3444,10.2918,0.23689
neptune,21.1645,21.0596,-0.920148
sun,0.00476153,0.00149486,-0.000180577
jupiter,4.42289,-2.38427,-0.0890106
saturn,-3.64099,-9.36079,0.307123
uranus,-15.3525,10.2792,0.236948
neptune,21.1563,21.0679,-0.92013
sun,0.00474519,0.00147263,-0.000180043
jupiter,4.43547,-2.35865,-0.089399
saturn,-3.62315,-9.36817,0.306539
uranus,-15.3606,10.2667,0.237006
neptune,21.1482,21.0761,-0.920112
sun,0.00472898,0.00145033,-0.000179511
jupiter,4.44791,-2.33296,-0.0897846
saturn,-3.60529,-9.37551,0.305955
uranus,-15.3686,10.2541,0.237064
neptune,21.1401,21.0843,-0.920094
sun,0.00471289,0.00142794,-0.000178981
jupiter,4.46021,-2.30719,-0.0901674
saturn,-3.58742,-9.38282,0.30537
uranus,-15.3767,10.2416,0.237122
neptune,21.1319,21.0925,-0.920076
sun,0.00469693,0.00140547,-0.000178454
jupiter,4.47238,-2.28135,-0.0905474
saturn,-3.56954,-9.3901,0.304783
uranus,-15.3847,10.229,0.23718
neptune,21.1238,21.1007,-0.920057
sun,0.00468111,0.00138293,-0.00017793
jupiter,4.4844,-2.25544,-0.0909245
saturn,-3.55164,-9.39733,0.304195
uranus,-15.3927,10.2164,0.237237
neptune,21.1157,21.1089,-0.920039
sun,0.00466541,0.00136031,-0.000177407
jupiter,4.49629,-2.22946,-0.0912989
saturn,-3.53373,-9.40453,0.303606
uranus,-15.4007,10.2039,0.237295
neptune,21.1075,21.1171,-0.92002
sun,0.00464984,0.00133761,-0.000176887
jupiter,4.50803,-2.20341,-0.0916704
saturn,-3.5158,-9.4117,0.303015
uranus,-15.4087,10.1913,0.237352
neptune,21.0994,21.1253,-0.920002
sun,0.0046344,0.00131484,-0.00017637
jupiter,4.51963,-2.1773,-0.092039
saturn,-3.49787,-9.41883,0.302424
uranus,-15.4167,10.1787,0.237409
neptune,21.0912,21.1335,-0.919983
sun,0.0046191,0.00129199,-0.000175854
jupiter,4.53109,-2.15111,-0.0924047
saturn,-3.47991,-9.42592,0.301831
uranus,-15.4247,10.1661,0.237466
neptune,21.0831,21.1417,-0.919964
sun,0.00460392,0.00126907,-0.000175342
jupiter,4.54241,-2.12485,-0.0927676
saturn,-3.46195,-9.43297,0.301237
uranus,-15.4327,10.1535,0.237523
neptune,21.0749,21.1499,-0.919945
sun,0.00458888,0.00124607,-0.000174831
jupiter,4.55359,-2.09853,-0.0931275
saturn,-3.44397,-9.43999,0.300642
uranus,-15.4406,10.1409,0.237579
neptune,21.0667,21.1581,-0.919925
sun,0.00457396,0.001223,-0.000174324
jupiter,4.56462,-2.07215,-0.0934845
saturn,-3.42597,-9.44697,0.300046
uranus,-15.4486,10.1283,0.237636
neptune,21.0586,21.1663,-0.919906
sun,0.00455919,0.00119986,-0.000173818
jupiter,4.57552,-2.04569,-0.0938387
saturn,-3.40797,-9.45391,0.299449
uranus,-15.4565,10.1156,0.237692
neptune,21.0504,21.1745,-0.919887
sun,0.00454454,0.00117665,-0.000173315
jupiter,4.58626,-2.01918,-0.0941898
saturn,-3.38995,-9.46082,0.29885
uranus,-15.4645,10.103,0.237748
neptune,21.0422,21.1827,-0.919867
sun,0.00453003,0.00115337,-0.000172815
jupiter,4.59687,-1.9926,-0.094538
saturn,-3.37191,-9.46769,0.298251
uranus,-15.4724,10.0904,0.237804
neptune,21.0341,21.1909,-0.919847
sun,0.00451565,0.00113001,-0.000172317
jupiter,4.60733,-1.96596,-0.0948833
saturn,-3.35387,-9.47452,0.29765
uranus,-15.4803,10.0777,0.23786
neptune,21.0259,21.199,-0.919827
sun,0.0045014,0.00110659,-0.000171821
jupiter,4.61764,-1.93925,-0.0952255
saturn,-3.33581,-9.48132,0.297048
uranus,-15.4882,10.0651,0.237916
neptune,21.0177,21.2072,-0.919807
sun,0.00448729,0.0010831,-0.000171329
jupiter,4.62781,-1.91249,-0.0955648
saturn,-3.31774,-9.48808,0.296445
uranus,-15.4961,10.0525,0.237972
neptune,21.0095,21.2154,-0.919787
sun,0.00447332,0.00105954,-0.000170838
jupiter,4.63783,-1.88566,-0.095901
saturn,-3.29965,-9.4948,0.29584
uranus,-15.504,10.0398,0.238027
neptune,21.0013,21.2235,-0.919767
sun,0.00445948,0.00103591,-0.00017035
jupiter,4.64771,-1.85878,-0.0962343
saturn,-3.28155,-9.50149,0.295235
uranus,-15.5119,10.0271,0.238082
neptune,20.9932,21.2317,-0.919746
sun,0.00444578,0.00101222,-0.000169865
jupiter,4.65744,-1.83183,-0.0965645
saturn,-3.26344,-9.50814,0.294628
uranus,-15.5198,10.0145,0.238137
neptune,20.985,21.2399,-0.919725
sun,0.00443221,0.000988464,-0.000169383
jupiter,4.66703,-1.80483,-0.0968917
saturn,-3.24532,-9.51475,0.294021
uranus,-15.5276,10.0018,0.238192
neptune,20.9768,21.248,-0.919705
sun,0.00441878,0.000964643,-0.000168902
jupiter,4.67646,-1.77777,-0.0972158
saturn,-3.22718,-9.52133,0.293412
uranus,-15.5355,9.9891,0.238247
neptune,20.9686,21.2562,-0.919684
sun,0.00440549,0.000940758,-0.000168425
jupiter,4.68575,-1.75066,-0.0975368
saturn,-3.20903,-9.52786,0.292802
uranus,-15.5433,9.97641,0.238302
neptune,20.9604,21.2643,-0.919663
sun,0.00439233,0.000916809,-0.00016795
jupiter,4.6949,-1.72349,-0.0978548
saturn,-3.19087,-9.53437,0.292191
uranus,-15.5511,9.96371,0.238357
neptune,20.9522,21.2725,-0.919642
sun,0.00437931,0.000892799,-0.000167478
jupiter,4.70389,-1.69626,-0.0981697
saturn,-3.1727,-9.54083,0.291578
uranus,-15.5589,9.95101,0.238411
neptune,20.944,21.2806,-0.91962
sun,0.00436643,0.000868727,-0.000167008
jupiter,4.71273,-1.66899,-0.0984815
saturn,-3.15451,-9.54726,0.290965
uranus,-15.5668,9.9383,0.238465
neptune,20.9357,21.2888,-0.919599
sun,0.00435369,0.000844594,-0.000166541
jupiter,4.72143,-1.64165,-0.0987902
saturn,-3.13632,-9.55365,0.29035
uranus,-15.5746,9.92558,0.238519
neptune,20.9275,21.2969,-0.919577
sun,0.00434109,0.000820402,-0.000166077
jupiter,4.72998,-1.61427,-0.0990957
saturn,-3.11811,-9.56,0.289735
uranus,-15.5823,9.91286,0.238573
neptune,20.9193,21.305,-0.919556
sun,0.00432862,0.000796151,-0.000165616
jupiter,4.73837,-1.58684,-0.0993981
saturn,-3.09988,-9.56632,0.289118
uranus,-15.5901,9.90014,0.238627
neptune,20.9111,21.3132,-0.919534
sun,0.0043163,0.000771841,-0.000165157
jupiter,4.74662,-1.55935,-0.0996974
saturn,-3.08165,-9.5726,0.2885
uranus,-15.5979,9.8874,0.238681
neptune,20.9029,21.3213,-0.919512
sun,0.00430411,0.000747474,-0.0001647
jupiter,4.75472,-1.53182,-0.0999935
saturn,-3.0634,-9.57884,0.287881
uranus,-15.6057,9.87466,0.238734
neptune,20.8946,21.3294,-0.91949
sun,0.00429207,0.000723051,-0.000164247
jupiter,4.76266,-1.50424,-0.100286
saturn,-3.04514,-9.58505,0.287261
uranus,-15.6134,9.86192,0.238788
neptune,20.8864,21.3375,-0.919467
sun,0.00428017,0.000698571,-0.000163796
jupiter,4.77046,-1.47661,-0.100576
saturn,-3.02687,-9.59121,0.286639
uranus,-15.6211,9.84917,0.238841
neptune,20.8782,21.3457,-0.919445
sun,0.00426841,0.000674037,-0.000163348
jupiter,4.7781,-1.44893,-0.100863
saturn,-3.00859,-9.59735,0.286017
uranus,-15.6289,9.83641,0.238894
neptune,20.8699,21.3538,-0.919422
sun,0.00425678,0.000649449,-0.000162903
jupiter,4.78559,-1.4212,-0.101146
saturn,-2.9903,-9.60344,0.285394
uranus,-15.6366,9.82364,0.238947
neptune,20.8617,21.3619,-0.9194
sun,0.0042453,0.000624807,-0.00016246
jupiter,4.79293,-1.39344,-0.101426
saturn,-2.97199,-9.6095,0.284769
uranus,-15.6443,9.81087,0.238999
neptune,20.8535,21.37,-0.919377
sun,0.00423397,0.000600112,-0.00016202
jupiter,4.80012,-1.36562,-0.101703
saturn,-2.95368,-9.61551,0.284143
uranus,-15.652,9.7981,0.239052
neptune,20.8452,21.3781,-0.919354
sun,0.00422277,0.000575366,-0.000161583
jupiter,4.80715,-1.33777,-0.101977
saturn,-2.93535,-9.6215,0.283516
uranus,-15.6597,9.78531,0.239105
neptune,20.837,21.3862,-0.919331
sun,0.00421172,0.000550569,-0.000161149
jupiter,4.81403,-1.30987,-0.102248
saturn,-2.91701,-9.62744,0.282889
uranus,-15.6674,9.77252,0.239157
neptune,20.8287,21.3943,-0.919308
sun,0.00420081,0.000525722,-0.000160717
jupiter,4.82076,-1.28193,-0.102515
saturn,-2.89866,-9.63335,0.28226
uranus,-15.6751,9.75973,0.239209
neptune,20.8205,21.4024,-0.919284
sun,0.00419004,0.000500826,-0.000160289
jupiter,4.82734,-1.25395,-0.102779
saturn,-2.88029,-9.63922,0.281629
uranus,-15.6827,9.74693,0.239261
neptune,20.8122,21.4105,-0.919261
sun,0.00417942,0.000475881,-0.000159863
jupiter,4.83376,-1.22593,-0.103039
saturn,-2.86192,-9.64505,0.280998
uranus,-15.6904,9.73412,0.239313
neptune,20.8039,21.4186,-0.919237
sun,0.00416893,0.000450889,-0.00015944
jupiter,4.84003,-1.19786,-0.103297
saturn,-2.84354,-9.65085,0.280366
uranus,-15.698,9.72131,0.239365
neptune,20.7957,21.4267,-0.919214
sun,0.0041586,0.00042585,-0.000159019
jupiter,4.84614,-1.16977,-0.103551
saturn,-2.82514,-9.6566,0.279733
uranus,-15.7056,9.70849,0.239416
neptune,20.7874,21.4348,-0.91919
sun,0.00414841,0.000400765,-0.000158602
jupiter,4.8521,-1.14163,-0.103802
saturn,-2.80673,-9.66233,0.279098
uranus,-15.7133,9.69566,0.239467
neptune,20.7791,21.4428,-0.919166
sun,0.00413836,0.000375635,-0.000158188
jupiter,4.8579,-1.11346,-0.104049
saturn,-2.78832,-9.66801,0.278463
uranus,-15.7209,9.68283,0.239519
neptune,20.7709,21.4509,-0.919142
sun,0.00412845,0.000350461,-0.000157776
jupiter,4.86355,-1.08525,-0.104294
saturn,-2.76989,-9.67365,0.277826
uranus,-15.7285,9.66999,0.23957
neptune,20.7626,21.459,-0.919117
sun,0.0041187,0.000325243,-0.000157367
jupiter,4.86904,-1.05701,-0.104534
saturn,-2.75145,-9.67926,0.277188
uranus,-15.7361,9.65715,0.239621
neptune,20.7543,21.4671,-0.919093
sun,0.00410908,0.000299983,-0.000156961
jupiter,4.87438,-1.02873,-0.104772
saturn,-2.733,-9.68483,0.27655
uranus,-15.7437,9.6443,0.239672
neptune,20.746,21.4751,-0.919068
sun,0.00409961,0.000274681,-0.000156558
jupiter,4.87956,-1.00042,-0.105006
saturn,-2.71454,-9.69037,0.27591
uranus,-15.7512,9.63144,0.239722
neptune,20.7378,21.4832,-0.919043
sun,0.00409029,0.000249338,-0.000156158
jupiter,4.88459,-0.972078,-0.105237
saturn,-2.69607,-9.69586,0.275269
uranus,-15.7588,9.61858,0.239773
neptune,20.7295,21.4913,-0.919019
sun,0.00408112,0.000223955,-0.000155761
jupiter,4.88946,-0.943706,-0.105464
saturn,-2.67759,-9.70132,0.274627
uranus,-15.7663,9.60571,0.239823
neptune,20.7212,21.4993,-0.918994
sun,0.00407209,0.000198533,-0.000155366
jupiter,4.89417,-0.915303,-0.105688
saturn,-2.65909,-9.70674,0.273984
uranus,-15.7739,9.59284,0.239873
neptune,20.7129,21.5074,-0.918969
sun,0.0040632,0.000173073,-0.000154975
jupiter,4.89873,-0.886871,-0.105909
saturn,-2.64059,-9.71213,0.27334
uranus,-15.7814,9.57996,0.239923
neptune,20.7046,21.5154,-0.918943
sun,0.00405447,0.000147575,-0.000154587
jupiter,4.90313,-0.85841,-0.106127
saturn,-2.62208,-9.71747,0.272695
uranus,-15.7889,9.56707,0.239973
neptune,20.6963,21.5235,-0.918918
sun,0.00404587,0.000122041,-0.000154201
jupiter,4.90737,-0.829922,-0.10634
saturn,-2.60356,-9.72278,0.272048
uranus,-15.7965,9.55418,0.240023
neptune,20.688,21.5315,-0.918892
sun,0.00403743,9.64707e-05,-0.000153819
jupiter,4.91146,-0.801407,-0.106551
saturn,-2.58503,-9.72805,0.271401
uranus,-15.804,9.54128,0.240073
neptune,20.6797,21.5396,-0.918867
sun,0.00402914,7.08657e-05,-0.000153439
jupiter,4.91538,-0.772867,-0.106758
saturn,-2.56648,-9.73328,0.270753
uranus,-15.8115,9.52838,0.240122
neptune,20.6714,21.5476,-0.918841
sun,0.00402099,4.52267e-05,-0.000153062
jupiter,4.91915,-0.744301,-0.106962
saturn,-2.54793,-9.73848,0.270104
uranus,-15.8189,9.51547,0.240171
neptune,20.663,21.5556,-0.918815
sun,0.00401299,1.95546e-05,-0.000152689
jupiter,4.92277,-0.715712,-0.107162
saturn,-2.52937,-9.74363,0.269453
uranus,-15.8264,9.50255,0.24022
neptune,20.6547,21.5637,-0.918789
sun,0.00400513,-6.14985e-06,-0.000152318
jupiter,4.92622,-0.6871,-0.107359
saturn,-2.5108,-9.74875,0.268802
uranus,-15.8339,9.48963,0.240269
neptune,20.6464,21.5717,-0.918763
sun,0.00399743,-3.18857e-05,-0.00015195
jupiter,4.92952,-0.658466,-0.107552
saturn,-2.49221,-9.75384,0.268149
uranus,-15.8413,9.4767,0.240318
neptune,20.6381,21.5797,-0.918736
sun,0.00398987,-5.76521e-05,-0.000151586
jupiter,4.93266,-0.62981,-0.107742
saturn,-2.47362,-9.75888,0.267496
uranus,-15.8488,9.46377,0.240367
neptune,20.6298,21.5878,-0.91871
sun,0.00398246,-8.34483e-05,-0.000151224
jupiter,4.93563,-0.601135,-0.107929
saturn,-2.45502,-9.76389,0.266841
uranus,-15.8562,9.45083,0.240416
neptune,20.6214,21.5958,-0.918683
sun,0.0039752,-0.000109273,-0.000150865
jupiter,4.93846,-0.57244,-0.108112
saturn,-2.43641,-9.76886,0.266185
uranus,-15.8636,9.43788,0.240464
neptune,20.6131,21.6038,-0.918657
sun,0.00396809,-0.000135126,-0.00015051
jupiter,4.94112,-0.543726,-0.108291
saturn,-2.41779,-9.77379,0.265529
uranus,-15.8711,9.42493,0.240512
neptune,20.6048,21.6118,-0.91863
sun,0.00396113,-0.000161006,-0.000150157
jupiter,4.94362,-0.514995,-0.108467
saturn,-2.39916,-9.77868,0.264871
uranus,-15.8785,9.41198,0.24056
neptune,20.5964,21.6198,-0.918603
sun,0.00395431,-0.000186912,-0.000149808
jupiter,4.94596,-0.486248,-0.10864
saturn,-2.38052,-9.78354,0.264213
uranus,-15.8859,9.39901,0.240608
neptune,20.5881,21.6278,-0.918575
sun,0.00394765,-0.000212844,-0.000149461
jupiter,4.94815,-0.457485,-0.108809
saturn,-2.36187,-9.78836,0.263553
uranus,-15.8932,9.38604,0.240656
neptune,20.5798,21.6358,-0.918548
sun,0.00394113,-0.0002388,-0.000149118
jupiter,4.95017,-0.428707,-0.108974
saturn,-2.34322,-9.79314,0.262892
uranus,-15.9006,9.37307,0.240704
neptune,20.5714,21.6438,-0.918521
sun,0.00393477,-0.000264779,-0.000148777
jupiter,4.95204,-0.399915,-0.109136
saturn,-2.32455,-9.79788,0.26223
uranus,-15.908,9.36009,0.240751
neptune,20.5631,21.6518,-0.918493
sun,0.00392855,-0.000290782,-0.00014844
jupiter,4.95375,-0.371111,-0.109295
saturn,-2.30587,-9.80258,0.261568
uranus,-15.9153,9.3471,0.240798
neptune,20.5547,21.6598,-0.918465
sun,0.00392248,-0.000316806,-0.000148106
